4.451050000000000182e+03 1.138937701189951524e+00
4.451100000000000364e+03 1.131536839730768573e+00
4.451150000000000546e+03 1.124889305506189929e+00
4.451199999999999818e+03 1.119244012796640764e+00
4.451250000000000000e+03 1.118992958230991652e+00
4.451300000000000182e+03 1.118733835516415587e+00
4.451350000000000364e+03 1.123248658213933826e+00
4.451400000000000546e+03 1.133268428180687515e+00
4.451449999999999818e+03 1.143294550719829328e+00
4.451500000000000000e+03 1.152004798982873890e+00
4.451550000000000182e+03 1.160328449276030183e+00
4.451600000000000364e+03 1.168464220331079551e+00
4.451650000000000546e+03 1.174386749046348211e+00
4.451699999999999818e+03 1.180309415287092101e+00
4.451750000000000000e+03 1.184906621514130398e+00
4.451800000000000182e+03 1.187408663490968630e+00
4.451850000000000364e+03 1.189906024287401998e+00
4.451900000000000546e+03 1.186589414912360141e+00
4.451949999999999818e+03 1.180731261787930197e+00
4.452000000000000000e+03 1.174863291316946778e+00
4.452050000000000182e+03 1.169842949350976991e+00
4.452100000000000364e+03 1.164808493292692537e+00
4.452150000000000546e+03 1.157462692240952107e+00
4.452199999999999818e+03 1.145141235342050479e+00
4.452250000000000000e+03 1.132797191013809712e+00
4.452300000000000182e+03 1.122426290428133466e+00
4.452350000000000364e+03 1.113219776500496083e+00
4.452400000000000546e+03 1.103995235279522147e+00
4.452449999999999818e+03 1.097985076063054510e+00
4.452500000000000000e+03 1.092169761453723131e+00
4.452550000000000182e+03 1.086771213321593210e+00
4.452600000000000364e+03 1.082640318996692885e+00
4.452650000000000546e+03 1.078497892033047023e+00
4.452699999999999818e+03 1.076710649336156900e+00
4.452750000000000000e+03 1.076740547000372805e+00
4.452800000000000182e+03 1.076763610626059853e+00
4.452850000000000364e+03 1.078863369318876053e+00
4.452900000000000546e+03 1.081247415151138203e+00
4.452949999999999818e+03 1.083967361753499503e+00
4.453000000000000000e+03 1.088110141501875239e+00
4.453050000000000182e+03 1.092250420759922624e+00
4.453100000000000364e+03 1.096108093004009021e+00
4.453150000000000546e+03 1.099691043474538832e+00
4.453199999999999818e+03 1.103270795566780205e+00
4.453250000000000000e+03 1.103913219497189457e+00
4.453300000000000182e+03 1.103919022368445191e+00
4.453350000000000364e+03 1.103305935234818014e+00
4.453400000000000546e+03 1.098907925510922867e+00
4.453449999999999818e+03 1.094499211593765731e+00
4.453500000000000000e+03 1.086897187581637558e+00
4.453550000000000182e+03 1.075490531946865280e+00
4.453600000000000364e+03 1.064067260900689815e+00
4.453650000000000546e+03 1.047404575704099949e+00
4.453699999999999818e+03 1.029196571227423584e+00
4.453750000000000000e+03 1.010534512161215037e+00
4.453800000000000182e+03 9.876046436297011288e-01
4.453850000000000364e+03 9.646497816989678675e-01
4.453900000000000546e+03 9.374862635950047540e-01
4.453949999999999818e+03 9.043067446730870262e-01
4.454000000000000000e+03 8.710953044763742881e-01
4.454050000000000182e+03 8.477583296465611706e-01
4.454100000000000364e+03 8.280439831438098919e-01
4.454150000000000546e+03 8.081306042505791432e-01
4.454199999999999818e+03 7.848857538702562753e-01
4.454250000000000000e+03 7.616189792981270523e-01
4.454300000000000182e+03 7.437545952594036835e-01
4.454350000000000364e+03 7.350202995011869689e-01
4.454400000000000546e+03 7.262756496861504374e-01
4.454449999999999818e+03 7.278315327379614175e-01
4.454500000000000000e+03 7.339333330930042365e-01
4.454550000000000182e+03 7.402692569724197424e-01
4.454600000000000364e+03 7.607790613452861672e-01
4.454650000000000546e+03 7.812983865205002099e-01
4.454699999999999818e+03 8.027978476637854799e-01
4.454750000000000000e+03 8.261990241164671733e-01
4.454800000000000182e+03 8.496104499552238343e-01
4.454850000000000364e+03 8.716886937373058419e-01
4.454900000000000546e+03 8.930922547227632124e-01
4.454949999999999818e+03 9.145039827283155676e-01
4.455000000000000000e+03 9.291071543772783103e-01
4.455050000000000182e+03 9.436247910422985719e-01
4.455100000000000364e+03 9.558409719872772436e-01
4.455150000000000546e+03 9.629763002777281811e-01
4.455199999999999818e+03 9.701105489905827994e-01
4.455250000000000000e+03 9.695534372506380283e-01
4.455300000000000182e+03 9.646198548473602363e-01
4.455350000000000364e+03 9.596787943782750796e-01
4.455400000000000546e+03 9.497618470889478415e-01
4.455449999999999818e+03 9.396491834816511624e-01
4.455500000000000000e+03 9.326374467160057913e-01
4.455550000000000182e+03 9.332041640509013414e-01
4.455600000000000364e+03 9.337664975006119139e-01
4.455650000000000546e+03 9.370192858910352252e-01
4.455699999999999818e+03 9.419319982803756597e-01
4.455750000000000000e+03 9.468421684469109367e-01
4.455800000000000182e+03 9.582354734381393069e-01
4.455850000000000364e+03 9.699942633555030946e-01
4.455900000000000546e+03 9.809102227685089215e-01
4.455949999999999818e+03 9.896095590404020426e-01
4.456000000000000000e+03 9.983076320886268284e-01
4.456050000000000182e+03 1.004777533140271295e+00
4.456100000000000364e+03 1.009792052343834401e+00
4.456150000000000546e+03 1.014803562289075867e+00
4.456199999999999818e+03 1.016674355318431422e+00
4.456250000000000000e+03 1.018324188640858941e+00
4.456300000000000182e+03 1.020663798555645707e+00
4.456350000000000364e+03 1.024911801407092593e+00
4.456400000000000546e+03 1.029156527840417112e+00
4.456449999999999818e+03 1.034662413369628053e+00
4.456500000000000000e+03 1.041016128591334855e+00
4.456550000000000182e+03 1.047366992728350210e+00
4.456600000000000364e+03 1.050827463196202460e+00
4.456650000000000546e+03 1.054066992718218687e+00
4.456699999999999818e+03 1.054849738917987612e+00
4.456750000000000000e+03 1.048749322919660720e+00
4.456800000000000182e+03 1.042642829848638986e+00
4.456850000000000364e+03 1.034143500828536011e+00
4.456900000000000546e+03 1.024022351823467014e+00
4.456949999999999818e+03 1.013894665991399213e+00
4.457000000000000000e+03 1.000403157259144082e+00
4.457050000000000182e+03 9.866542175705989015e-01
4.457100000000000364e+03 9.752558412153020662e-01
4.457150000000000546e+03 9.703763225533799108e-01
4.457199999999999818e+03 9.654918272725439010e-01
4.457250000000000000e+03 9.636704701333952405e-01
4.457300000000000182e+03 9.638824618474693962e-01
4.457350000000000364e+03 9.640905453668475733e-01
4.457400000000000546e+03 9.689631297855307857e-01
4.457449999999999818e+03 9.741460971282549508e-01
4.457500000000000000e+03 9.781343635010276705e-01
4.457550000000000182e+03 9.789597960585749714e-01
4.457600000000000364e+03 9.797814460220941601e-01
4.457650000000000546e+03 9.742583989610760220e-01
4.457699999999999818e+03 9.646992673103889082e-01
4.457750000000000000e+03 9.551355523621041232e-01
4.457800000000000182e+03 9.499881783371497690e-01
4.457850000000000364e+03 9.450723318422877828e-01
4.457900000000000546e+03 9.394259631630930141e-01
4.457949999999999818e+03 9.319810451311092425e-01
4.458000000000000000e+03 9.245322624891424423e-01
4.458050000000000182e+03 9.220200739045673055e-01
4.458100000000000364e+03 9.224354831801619969e-01
4.458150000000000546e+03 9.228475185323288255e-01
4.458199999999999818e+03 9.244359600830817092e-01
4.458250000000000000e+03 9.260603766050312657e-01
4.458300000000000182e+03 9.256173816826620548e-01
4.458350000000000364e+03 9.205430136157143339e-01
4.458400000000000546e+03 9.154655048677667883e-01
4.458449999999999818e+03 9.079416106937435726e-01
4.458500000000000000e+03 8.990981500352597244e-01
4.458550000000000182e+03 8.902519132339213881e-01
4.458600000000000364e+03 8.710231485317092570e-01
4.458650000000000546e+03 8.517072432078924837e-01
4.458699999999999818e+03 8.345871567193561269e-01
4.458750000000000000e+03 8.218365420770906704e-01
4.458800000000000182e+03 8.090839273275780563e-01
4.458850000000000364e+03 8.061013183596004161e-01
4.458900000000000546e+03 8.077589666237611210e-01
4.458949999999999818e+03 8.099046055383216647e-01
4.459000000000000000e+03 8.339597982627569017e-01
4.459050000000000182e+03 8.580100901879447184e-01
4.459100000000000364e+03 8.817785397057471553e-01
4.459150000000000546e+03 9.050636583186770778e-01
4.459199999999999818e+03 9.283432804494738955e-01
4.459250000000000000e+03 9.478640116531820148e-01
4.459300000000000182e+03 9.658602231284965089e-01
4.459350000000000364e+03 9.834201772142179276e-01
4.459400000000000546e+03 9.939520204506514522e-01
4.459449999999999818e+03 1.004479366685930186e+00
4.459500000000000000e+03 1.010899815124373324e+00
4.459550000000000182e+03 1.011275013726136374e+00
4.459600000000000364e+03 1.011647287640349058e+00
4.459650000000000546e+03 1.012250026497643729e+00
4.459699999999999818e+03 1.012926794585854440e+00
4.459750000000000000e+03 1.013051985564454860e+00
4.459800000000000182e+03 1.008212998117633763e+00
4.459850000000000364e+03 1.003372141779138804e+00
4.459900000000000546e+03 1.000379556142543036e+00
4.459949999999999818e+03 9.996630786131254220e-01
4.460000000000000000e+03 9.989439848632137853e-01
4.460050000000000182e+03 9.979644020449010000e-01
4.460100000000000364e+03 9.969168446299084829e-01
4.460150000000000546e+03 9.970391136629167539e-01
4.460199999999999818e+03 1.003950171458693807e+00
4.460250000000000000e+03 1.010857117379678982e+00
4.460300000000000182e+03 1.014437329454995318e+00
4.460350000000000364e+03 1.014661128541482382e+00
4.460400000000000546e+03 1.014882429015586451e+00
4.460449999999999818e+03 1.007688161295215767e+00
4.460500000000000000e+03 9.991732785435148978e-01
4.460550000000000182e+03 9.892796649815412957e-01
4.460600000000000364e+03 9.738944796916292335e-01
4.460650000000000546e+03 9.585112048368864546e-01
4.460699999999999818e+03 9.384364661623882942e-01
4.460750000000000000e+03 9.145732825957043621e-01
4.460800000000000182e+03 8.907148615876987474e-01
4.460850000000000364e+03 8.731706805317455133e-01
4.460900000000000546e+03 8.562829614892629726e-01
4.460949999999999818e+03 8.403572185577788956e-01
4.461000000000000000e+03 8.271640708898397865e-01
4.461050000000000182e+03 8.139732242118217220e-01
4.461100000000000364e+03 8.053813162114956681e-01
4.461150000000000546e+03 7.996760964987617015e-01
4.461199999999999818e+03 7.939709891117262552e-01
4.461250000000000000e+03 7.907349267528991366e-01
4.461300000000000182e+03 7.875764372602793717e-01
4.461350000000000364e+03 7.854233885863277642e-01
4.461400000000000546e+03 7.853582729361672232e-01
4.461449999999999818e+03 7.852916687828028763e-01
4.461500000000000000e+03 7.873824044787807175e-01
4.461550000000000182e+03 7.904804440948112187e-01
4.461600000000000364e+03 7.937094736940336626e-01
4.461650000000000546e+03 8.002862567791708681e-01
4.461699999999999818e+03 8.068593211135360876e-01
4.461750000000000000e+03 8.150948001081493866e-01
4.461800000000000182e+03 8.258677247248357167e-01
4.461850000000000364e+03 8.366352612118577170e-01
4.461900000000000546e+03 8.498990865907644077e-01
4.461949999999999818e+03 8.639717819154029144e-01
4.462000000000000000e+03 8.781880456551200975e-01
4.462050000000000182e+03 8.935763819521549411e-01
4.462100000000000364e+03 9.089573816815442742e-01
4.462150000000000546e+03 9.226743211142061085e-01
4.462199999999999818e+03 9.345365008420070119e-01
4.462250000000000000e+03 9.463926038734508106e-01
4.462300000000000182e+03 9.556030468325066307e-01
4.462350000000000364e+03 9.642787919228873461e-01
4.462400000000000546e+03 9.737290995764745771e-01
4.462449999999999818e+03 9.864181854934140903e-01
4.462500000000000000e+03 9.991008169101952552e-01
4.462550000000000182e+03 1.006283686419911172e+00
4.462600000000000364e+03 1.009061861572084107e+00
4.462650000000000546e+03 1.011837579706099888e+00
4.462699999999999818e+03 1.010077289401192235e+00
4.462750000000000000e+03 1.007907907098139377e+00
4.462800000000000182e+03 1.005731878189169759e+00
4.462850000000000364e+03 1.003539473498336942e+00
4.462900000000000546e+03 1.001346842765259648e+00
4.462949999999999818e+03 9.996234545341569078e-01
4.463000000000000000e+03 9.981597569091186228e-01
4.463050000000000182e+03 9.967296265888252460e-01
4.463100000000000364e+03 9.997912135365020214e-01
4.463150000000000546e+03 1.002850431702019041e+00
4.463199999999999818e+03 1.006405406353148679e+00
4.463250000000000000e+03 1.010797815998558224e+00
4.463300000000000182e+03 1.015187244517002041e+00
4.463350000000000364e+03 1.023138501080103291e+00
4.463400000000000546e+03 1.032353439280640828e+00
4.463449999999999818e+03 1.040349779190948176e+00
4.463500000000000000e+03 1.037836466757725562e+00
4.463550000000000182e+03 1.035323367485599277e+00
4.463600000000000364e+03 1.031162458256585479e+00
4.463650000000000546e+03 1.025145496977553528e+00
4.463699999999999818e+03 1.019130594459459083e+00
4.463750000000000000e+03 1.009038043433375220e+00
4.463800000000000182e+03 9.981574026244169895e-01
4.463850000000000364e+03 9.856099763978164452e-01
4.463900000000000546e+03 9.666000584918569283e-01
4.463949999999999818e+03 9.475982705613525958e-01
4.464000000000000000e+03 9.292585423986069459e-01
4.464050000000000182e+03 9.114121983846895647e-01
4.464100000000000364e+03 8.935736788658640295e-01
4.464150000000000546e+03 8.756443317745962185e-01
4.464199999999999818e+03 8.577170764527323188e-01
4.464250000000000000e+03 8.421921892513515306e-01
4.464300000000000182e+03 8.319329531231450803e-01
4.464350000000000364e+03 8.216782012116078393e-01
4.464400000000000546e+03 8.212669056024466396e-01
4.464449999999999818e+03 8.254151945381931199e-01
4.464500000000000000e+03 8.301957342196820688e-01
4.464550000000000182e+03 8.460066984883652941e-01
4.464600000000000364e+03 8.618099589958047035e-01
4.464650000000000546e+03 8.790913345851629757e-01
4.464699999999999818e+03 8.983650544399285343e-01
4.464750000000000000e+03 9.176295408938052178e-01
4.464800000000000182e+03 9.355650694993546956e-01
4.464850000000000364e+03 9.531590678727552834e-01
4.464900000000000546e+03 9.695843509234117752e-01
4.464949999999999818e+03 9.803968309900299438e-01
4.465000000000000000e+03 9.912041153743166300e-01
4.465050000000000182e+03 9.998500110551828968e-01
4.465100000000000364e+03 1.006692816570708748e+00
4.465150000000000546e+03 1.013532458921929447e+00
4.465199999999999818e+03 1.015341340113256940e+00
4.465250000000000000e+03 1.016708599484247522e+00
4.465300000000000182e+03 1.017131151796774047e+00
4.465350000000000364e+03 1.015289785011163293e+00
4.465400000000000546e+03 1.013449429566781967e+00
4.465449999999999818e+03 1.008012503993136688e+00
4.465500000000000000e+03 1.000805447163808370e+00
4.465550000000000182e+03 9.935846553935460124e-01
4.465600000000000364e+03 9.860086597148935983e-01
4.465650000000000546e+03 9.784364903399722646e-01
4.465699999999999818e+03 9.696247401952416967e-01
4.465750000000000000e+03 9.591205574607347684e-01
4.465800000000000182e+03 9.486216221312089303e-01
4.465850000000000364e+03 9.353697469503987616e-01
4.465900000000000546e+03 9.214362741547102997e-01
4.465949999999999818e+03 9.079343245417913488e-01
4.466000000000000000e+03 8.963946421269747278e-01
4.466050000000000182e+03 8.848606598016476310e-01
4.466100000000000364e+03 8.680895618301144312e-01
4.466150000000000546e+03 8.471591099232009814e-01
4.466199999999999818e+03 8.262388263028141999e-01
4.466250000000000000e+03 8.177878448733546524e-01
4.466300000000000182e+03 8.101866391247879440e-01
4.466350000000000364e+03 8.069657183136823564e-01
4.466400000000000546e+03 8.131986142680367458e-01
4.466449999999999818e+03 8.194291596788145782e-01
4.466500000000000000e+03 8.293497746349607347e-01
4.466550000000000182e+03 8.408708901035056860e-01
4.466600000000000364e+03 8.527050415888445256e-01
4.466650000000000546e+03 8.682720924260561857e-01
4.466699999999999818e+03 8.838329004147210677e-01
4.466750000000000000e+03 9.000766723634561206e-01
4.466800000000000182e+03 9.171221204445885178e-01
4.466850000000000364e+03 9.341609379750626108e-01
4.466900000000000546e+03 9.484702834741300936e-01
4.466949999999999818e+03 9.622661198026145613e-01
4.467000000000000000e+03 9.746719474448012344e-01
4.467050000000000182e+03 9.823272503279271151e-01
4.467100000000000364e+03 9.899802435288403979e-01
4.467150000000000546e+03 9.928416594751904301e-01
4.467199999999999818e+03 9.926368876275579733e-01
4.467250000000000000e+03 9.924332742087259573e-01
4.467300000000000182e+03 9.894290972622943325e-01
4.467350000000000364e+03 9.864105890605343596e-01
4.467400000000000546e+03 9.835831690608591860e-01
4.467449999999999818e+03 9.810670758014825577e-01
4.467500000000000000e+03 9.785532023286630521e-01
4.467550000000000182e+03 9.749064113587492253e-01
4.467600000000000364e+03 9.709133641646938706e-01
4.467650000000000546e+03 9.664916930656316518e-01
4.467699999999999818e+03 9.596491840763028414e-01
4.467750000000000000e+03 9.528106832984428731e-01
4.467800000000000182e+03 9.429531882681102539e-01
4.467850000000000364e+03 9.305055493698327629e-01
4.467900000000000546e+03 9.180640103141870512e-01
4.467949999999999818e+03 9.033862638111057608e-01
4.468000000000000000e+03 8.885351471518632138e-01
4.468050000000000182e+03 8.748368974899493056e-01
4.468100000000000364e+03 8.636509220480765858e-01
4.468150000000000546e+03 8.524705419824769592e-01
4.468199999999999818e+03 8.454371436141602247e-01
4.468250000000000000e+03 8.401607282777162622e-01
4.468300000000000182e+03 8.354265673147932558e-01
4.468350000000000364e+03 8.360129722108589068e-01
4.468400000000000546e+03 8.366005524594046783e-01
4.468449999999999818e+03 8.398135669905180123e-01
4.468500000000000000e+03 8.458454497957896834e-01
4.468550000000000182e+03 8.518766940681555822e-01
4.468600000000000364e+03 8.532845169227932791e-01
4.468650000000000546e+03 8.540198507342475764e-01
4.468699999999999818e+03 8.530574877807519663e-01
4.468750000000000000e+03 8.473648444707378991e-01
4.468800000000000182e+03 8.416756579387629778e-01
4.468850000000000364e+03 8.352064144416232461e-01
4.468900000000000546e+03 8.283302103457385046e-01
4.468949999999999818e+03 8.212378894862504275e-01
4.469000000000000000e+03 8.098529207082731940e-01
4.469050000000000182e+03 7.984731008007298625e-01
4.469100000000000364e+03 7.919933115771287113e-01
4.469150000000000546e+03 7.916985992468237310e-01
4.469199999999999818e+03 7.914055335452088169e-01
4.469250000000000000e+03 7.992485311174614138e-01
4.469300000000000182e+03 8.086894715645225329e-01
4.469350000000000364e+03 8.195879993377579442e-01
4.469400000000000546e+03 8.353621392483808750e-01
4.469449999999999818e+03 8.511336545393195507e-01
4.469500000000000000e+03 8.634921370480175273e-01
4.469550000000000182e+03 8.738056461425310895e-01
4.469600000000000364e+03 8.840391208376190413e-01
4.469650000000000546e+03 8.905778308776894914e-01
4.469699999999999818e+03 8.971168589164596474e-01
4.469750000000000000e+03 9.000764617484211527e-01
4.469800000000000182e+03 8.980396899921420095e-01
4.469850000000000364e+03 8.960056191931928815e-01
4.469900000000000546e+03 8.903270484505075855e-01
4.469949999999999818e+03 8.838202884045693875e-01
4.470000000000000000e+03 8.778467092649476777e-01
4.470050000000000182e+03 8.738462011804731810e-01
4.470100000000000364e+03 8.698487490374007258e-01
4.470150000000000546e+03 8.658774826874502395e-01
4.470199999999999818e+03 8.619241072438866835e-01
4.470250000000000000e+03 8.580140068874508863e-01
4.470300000000000182e+03 8.585737532703635599e-01
4.470350000000000364e+03 8.591356533138785334e-01
4.470400000000000546e+03 8.599984148227203251e-01
4.470449999999999818e+03 8.612959301537208567e-01
4.470500000000000000e+03 8.625954805684122872e-01
4.470550000000000182e+03 8.666363768398051004e-01
4.470600000000000364e+03 8.713278502038362960e-01
4.470650000000000546e+03 8.759956272207523043e-01
4.470699999999999818e+03 8.805688695920398379e-01
4.470750000000000000e+03 8.851440067919458254e-01
4.470800000000000182e+03 8.904141458364861483e-01
4.470850000000000364e+03 8.961283735484842916e-01
4.470900000000000546e+03 9.018516061592873889e-01
4.470949999999999818e+03 9.081400840011997211e-01
4.471000000000000000e+03 9.144305086916085790e-01
4.471050000000000182e+03 9.189941509072619974e-01
4.471100000000000364e+03 9.211229385330893527e-01
4.471150000000000546e+03 9.232543783470045229e-01
4.471199999999999818e+03 9.241173521806691493e-01
4.471250000000000000e+03 9.247005763138722578e-01
4.471300000000000182e+03 9.256508054936333219e-01
4.471350000000000364e+03 9.278799616177049181e-01
4.471400000000000546e+03 9.301118244701859217e-01
4.471449999999999818e+03 9.339512099975846304e-01
4.471500000000000000e+03 9.387503663408883758e-01
4.471550000000000182e+03 9.435841774388916692e-01
4.471600000000000364e+03 9.494018191515974925e-01
4.471650000000000546e+03 9.552224374280364749e-01
4.471699999999999818e+03 9.594022295652571142e-01
4.471750000000000000e+03 9.614685218747816009e-01
4.471800000000000182e+03 9.635379391519606207e-01
4.471850000000000364e+03 9.659525895350148383e-01
4.471900000000000546e+03 9.684339523029660279e-01
4.471949999999999818e+03 9.683622441247888846e-01
4.472000000000000000e+03 9.606371116164702517e-01
4.472050000000000182e+03 9.529152599191355044e-01
4.472100000000000364e+03 9.411147546984400813e-01
4.472150000000000546e+03 9.271940784415461101e-01
4.472199999999999818e+03 9.135794711114497701e-01
4.472250000000000000e+03 9.042614918439819682e-01
4.472300000000000182e+03 8.949463521309927172e-01
4.472350000000000364e+03 8.834097484007578105e-01
4.472400000000000546e+03 8.694146339690896896e-01
4.472449999999999818e+03 8.554217435243648415e-01
4.472500000000000000e+03 8.502761218740710891e-01
4.472550000000000182e+03 8.462927785796466873e-01
4.472600000000000364e+03 8.452087434480713979e-01
4.472650000000000546e+03 8.510804679820093144e-01
4.472699999999999818e+03 8.569561004693555528e-01
4.472750000000000000e+03 8.683407297763027222e-01
4.472800000000000182e+03 8.820370431929673849e-01
4.472850000000000364e+03 8.966771943764637598e-01
4.472900000000000546e+03 9.184798712413995148e-01
4.472949999999999818e+03 9.402894723270807109e-01
4.473000000000000000e+03 9.592830599833042093e-01
4.473050000000000182e+03 9.757574234516068756e-01
4.473100000000000364e+03 9.922386689765078094e-01
4.473150000000000546e+03 1.003808337378768956e+00
4.473199999999999818e+03 1.015071648975297558e+00
4.473250000000000000e+03 1.023676951734137752e+00
4.473300000000000182e+03 1.027411009924002583e+00
4.473350000000000364e+03 1.031150135989642669e+00
4.473400000000000546e+03 1.033109119346830918e+00
4.473449999999999818e+03 1.034530517689714380e+00
4.473500000000000000e+03 1.035169959556498043e+00
4.473550000000000182e+03 1.032261678971626351e+00
4.473600000000000364e+03 1.029357058957641291e+00
4.473650000000000546e+03 1.026070936887572227e+00
4.473699999999999818e+03 1.022527284115828827e+00
4.473750000000000000e+03 1.019034466773031333e+00
4.473800000000000182e+03 1.019535265115985245e+00
4.473850000000000364e+03 1.020040537313676499e+00
4.473900000000000546e+03 1.019242023815293718e+00
4.473949999999999818e+03 1.016698315218023119e+00
4.474000000000000000e+03 1.014157927736998088e+00
4.474050000000000182e+03 1.009428197004343719e+00
4.474100000000000364e+03 1.004297575527192565e+00
4.474150000000000546e+03 9.990352900036948425e-01
4.474199999999999818e+03 9.933978428047217646e-01
4.474250000000000000e+03 9.877621681310312374e-01
4.474300000000000182e+03 9.840331495268181961e-01
4.474350000000000364e+03 9.812029913626081346e-01
4.474400000000000546e+03 9.782447657027499854e-01
4.474449999999999818e+03 9.740946063218317574e-01
4.474500000000000000e+03 9.699463838575731467e-01
4.474550000000000182e+03 9.684975121406602661e-01
4.474600000000000364e+03 9.695636638648816863e-01
